Quantity,Discount,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Order_Month,Order_Quarter,Days to Ship,Sales
,1.0,0.0,0.5808823529411765,0.2664756446991404,0.6438848920863309,0.0,1.0000000000000002,0.26264953503719357,0.28571428571428575,0.0,0.0,0.7142857142857142,31.968
0.5,1.0,0.0,0.5808823529411765,0.2664756446991404,0.6438848920863309,0.0,0.47169811320754723,0.4162896638657993,0.42857142857142855,0.0,0.0,0.7142857142857142,887.271
0.0,0.5225225225225225,0.0,0.007352941176470588,0.22063037249283668,0.6438848920863309,0.0,0.0,0.6098533345119623,0.7142857142857143,0.0,0.0,1.0,452.45
0.0,0.5225225225225225,0.0,0.0,0.05444126074498567,0.6438848920863309,0.0,0.0,0.4162896638657993,0.0,0.0,0.0,0.7142857142857142,173.94
0.5,1.0,0.0,0.022058823529411763,0.4699140401146132,0.4136690647482013,0.0,0.11320754716981135,0.6098533345119623,0.2515764161026007,0.0,0.0,0.2857142857142857,913.43
0.0,1.0,0.0,0.007352941176470588,0.020057306590257878,0.0,0.0,1.0000000000000002,0.5252990700743871,0.0,0.0,0.0,0.8571428571428571,38.6
0.0,1.0,0.0,0.007352941176470588,0.020057306590257878,0.0,0.0,0.47169811320754723,0.4162896638657993,0.0,0.0,0.0,0.8571428571428571,1067.94
0.0,1.0,0.0,0.8529411764705882,1.0,0.9999999999999998,0.0,1.0000000000000002,0.26264953503719357,0.0,0.0,0.0,0.7142857142857142,19.3
0.0,1.0,0.0,0.007352941176470588,0.1174785100286533,0.4136690647482013,0.0,1.0000000000000002,0.4162896638657993,0.0,0.0,0.0,0.8571428571428571,272.94
0.0,1.0,0.0,0.007352941176470588,0.1174785100286533,0.4136690647482013,0.0,1.0000000000000002,0.4162896638657993,0.0,0.0,0.0,0.8571428571428571,14.73
0.5,0.5225225225225225,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,0.47169811320754723,0.4162896638657993,0.2515764161026007,0.0,0.0,0.42857142857142855,207.846
0.5,1.0,0.0,0.044117647058823525,0.2034383954154728,0.0,0.0,1.0000000000000002,0.4162896638657993,0.28571428571428575,0.0,0.0,0.2857142857142857,25.248
0.5,1.0,0.0,0.2647058823529412,1.0,0.9999999999999998,0.0,0.47169811320754723,0.26264953503719357,0.28571428571428575,0.0,0.0,0.2857142857142857,153.568
0.5,1.0,0.0,0.2647058823529412,1.0,0.9999999999999998,0.0,0.47169811320754723,0.7373504649628065,0.28571428571428575,0.0,0.0,0.2857142857142857,1013.488
0.0,0.23809523809523808,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,84.98
0.0,1.0,0.0,0.051470588235294115,0.1002865329512894,0.0,0.0,1.0000000000000002,0.7879486051115806,0.28571428571428575,0.0,0.0,0.8571428571428571,14.272
0.0,1.0,0.0,0.051470588235294115,0.1002865329512894,0.0,0.0,0.0,0.5252990700743871,0.28571428571428575,0.0,0.0,0.8571428571428571,451.136
0.0,0.5225225225225225,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,1.0000000000000002,0.6098533345119623,0.0,0.0,0.0,0.8571428571428571,109.9
0.0,1.0,0.0,0.8529411764705882,1.0,0.9999999999999998,0.0,1.0000000000000002,0.5075818319580319,0.0,0.0,0.0,0.8571428571428571,59.99
1.0,0.5225225225225225,0.0,0.16176470588235295,0.1174785100286533,0.4136690647482013,0.0,1.0000000000000002,0.26264953503719357,0.0,0.0,0.0,0.2857142857142857,210.98
0.5,0.5225225225225225,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,0.11320754716981135,0.5075818319580319,0.5714285714285715,0.0,0.0,0.42857142857142855,313.722
0.5,0.5225225225225225,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.42857142857142855,45.98
,0.23809523809523808,0.0,0.014705882352941175,0.12034383954154727,0.0,0.0,1.0000000000000002,0.4162896638657993,0.0,0.0,0.0,0.7142857142857142,62.82
0.0,0.23809523809523808,0.0,0.014705882352941175,0.12034383954154727,0.0,0.0,1.0000000000000002,0.4162896638657993,0.0,0.0,0.0,0.7142857142857142,12.42
1.0,0.5225225225225225,0.0,0.0,0.0028653295128939827,0.4136690647482013,0.0,0.0,0.5075818319580319,0.0,0.0,0.0,0.42857142857142855,141.96
0.0,1.0,0.0,0.286764705882353,0.06876790830945559,0.0,0.0,1.0000000000000002,0.5252990700743871,0.0,0.0,0.0,0.7142857142857142,62.72
0.0,1.0,0.0,0.2647058823529412,1.0,0.9999999999999998,0.0,0.11320754716981135,0.4162896638657993,0.28571428571428575,0.0,0.0,0.8571428571428571,333.0
0.5,1.0,0.0,0.036764705882352935,0.22063037249283668,0.6438848920863309,0.0,0.47169811320754723,0.26264953503719357,0.42857142857142855,0.0,0.0,0.2857142857142857,181.986
1.0,1.0,0.0,0.8529411764705882,1.0,0.9999999999999998,0.0,0.47169811320754723,0.6098533345119623,0.28571428571428575,0.0,0.0,0.2857142857142857,2803.92
0.5,1.0,0.0,0.058823529411764705,0.1002865329512894,0.0,0.0,0.11320754716981135,0.9719187714029215,0.5714285714285715,0.0,0.0,0.42857142857142855,4297.644
0.5,0.23809523809523808,0.0,0.036764705882352935,1.0,0.9999999999999998,0.0,1.0000000000000002,0.4162896638657993,0.0,0.0,0.0,0.42857142857142855,37.74
0.5,1.0,0.0,0.036764705882352935,0.005730659025787966,0.4136690647482013,0.0,1.0000000000000002,0.4162896638657993,0.0,0.0,0.0,0.2857142857142857,14.91
0.5,1.0,0.0,0.15441176470588236,0.4699140401146132,0.4136690647482013,0.0,0.0,0.8325793277315986,0.4571428571428572,0.0,0.0,0.7142857142857142,1352.3976
0.0,0.5225225225225225,0.0,0.0,0.028653295128939826,0.4136690647482013,0.0,0.11320754716981135,0.5075818319580319,0.0,0.0,0.0,0.7142857142857142,1592.85
0.0,1.0,0.0,0.8529411764705882,1.0,0.9999999999999998,0.0,1.0000000000000002,0.7373504649628065,0.0,0.0,0.0,1.0,227.36
0.5,1.0,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,0.47169811320754723,0.5252990700743871,0.28571428571428575,0.0,0.0,0.2857142857142857,435.168
0.5,1.0,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,48.58
0.0,1.0,0.0,0.007352941176470588,0.29512893982808025,0.4136690647482013,0.0,0.11320754716981135,0.4162896638657993,0.7142857142857143,0.0,0.0,0.5714285714285714,626.1
,0.5225225225225225,0.0,0.007352941176470588,0.005730659025787966,0.4136690647482013,0.0,1.0000000000000002,0.7373504649628065,0.0,0.0,0.0,0.8571428571428571,34.58
0.0,0.23809523809523808,0.0,0.5882352941176471,1.0,0.9999999999999998,0.0,0.47169811320754723,0.0,0.28571428571428575,0.0,0.0,1.0,120.784
0.0,1.0,0.0,0.044117647058823525,0.2034383954154728,0.0,0.0,0.47169811320754723,0.5252990700743871,0.28571428571428575,0.0,0.0,0.7142857142857142,419.136
,1.0,0.0,0.09558823529411764,0.29512893982808025,0.4136690647482013,0.0,0.11320754716981135,0.0,0.7142857142857143,0.0,0.0,1.0,69.375
1.0,0.0,0.0,0.0,1.0,0.9999999999999998,0.0,0.0,0.26264953503719357,0.21428571428571427,0.0,0.0,0.2857142857142857,290.666
0.5,1.0,0.0,0.029411764705882353,0.025787965616045842,0.4136690647482013,0.0,1.0000000000000002,0.4162896638657993,0.0,0.0,0.0,0.7142857142857142,53.34
0.0,0.5225225225225225,0.0,0.014705882352941175,0.12034383954154727,0.0,0.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.7142857142857142,192.22
0.0,0.23809523809523808,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,0.47169811320754723,0.0,0.28571428571428575,0.0,0.0,0.7142857142857142,61.584
0.0,0.23809523809523808,0.0,0.10294117647058823,0.07736389684813753,0.0,0.0,0.47169811320754723,0.8325793277315986,0.0,0.0,0.0,0.5714285714285714,2573.82
0.0,1.0,0.0,0.051470588235294115,0.4699140401146132,0.4136690647482013,0.0,1.0000000000000002,0.4162896638657993,0.8571428571428571,0.0,0.0,0.7142857142857142,76.728
0.0,1.0,0.0,0.022058823529411763,0.4699140401146132,0.4136690647482013,0.0,1.0000000000000002,0.4162896638657993,0.8571428571428571,0.0,0.0,0.5714285714285714,23.076
0.0,0.5225225225225225,0.0,0.0661764705882353,0.07449856733524356,0.4136690647482013,0.0,0.0,0.6789391989029928,0.0,0.0,0.0,0.5714285714285714,1565.88
1.0,0.5225225225225225,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,0.11320754716981135,0.26264953503719357,0.0,0.0,0.0,0.42857142857142855,892.98
0.5,0.5225225225225225,0.0,0.014705882352941175,0.22063037249283668,0.6438848920863309,0.0,1.0000000000000002,0.26264953503719357,0.28571428571428575,0.0,0.0,0.5714285714285714,15.168
1.0,1.0,0.0,0.5882352941176471,1.0,0.9999999999999998,0.0,0.47169811320754723,0.5252990700743871,0.28571428571428575,0.8181818181818182,1.0,0.14285714285714285,194.848
1.0,1.0,0.0,0.014705882352941175,0.051575931232091685,0.4136690647482013,0.0,1.0000000000000002,0.6098533345119623,0.0,0.8181818181818182,1.0,0.14285714285714285,41.85
0.0,1.0,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,0.11320754716981135,0.0,0.5714285714285715,0.8181818181818182,1.0,0.5714285714285714,330.588
0.0,0.0,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,0.47169811320754723,0.4162896638657993,0.28571428571428575,0.8181818181818182,1.0,1.0,451.152
1.0,1.0,0.0,0.051470588235294115,1.0,0.9999999999999998,0.0,0.47169811320754723,0.5252990700743871,0.28571428571428575,0.8181818181818182,1.0,0.14285714285714285,108.608
,0.23809523809523808,0.0,0.0,1.0,0.9999999999999998,0.0,0.47169811320754723,0.4162896638657993,0.28571428571428575,0.8181818181818182,1.0,0.0,122.352
0.0,0.23809523809523808,0.0,0.08823529411764705,0.12320916905444126,0.9999999999999998,0.0,1.0000000000000002,0.7373504649628065,0.28571428571428575,0.8181818181818182,1.0,0.5714285714285714,46.872
1.0,0.5225225225225225,0.0,0.0,1.0,0.9999999999999998,0.0,0.47169811320754723,0.4162896638657993,0.28571428571428575,0.8181818181818182,1.0,0.2857142857142857,362.136
1.0,0.5225225225225225,0.0,0.058823529411764705,0.1002865329512894,0.9999999999999998,0.0,0.0,0.4162896638657993,1.0,0.8181818181818182,1.0,0.2857142857142857,90.882
1.0,0.5225225225225225,0.0,0.058823529411764705,0.1002865329512894,0.9999999999999998,0.0,0.47169811320754723,0.0,0.28571428571428575,0.8181818181818182,1.0,0.2857142857142857,120.784
1.0,1.0,0.0,0.014705882352941175,0.4699140401146132,0.4136690647482013,0.0,1.0000000000000002,0.5252990700743871,0.8571428571428571,0.8181818181818182,1.0,0.2857142857142857,14.0
0.0,1.0,0.0,0.09558823529411764,0.29512893982808025,0.4136690647482013,0.0,0.47169811320754723,0.4162896638657993,0.42857142857142855,0.8181818181818182,1.0,0.8571428571428571,239.358
0.0,0.23809523809523808,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,1.0000000000000002,0.9086181061280522,0.0,0.8181818181818182,1.0,0.7142857142857142,63.47
1.0,1.0,0.0,0.0661764705882353,1.0,0.9999999999999998,0.0,0.47169811320754723,0.26264953503719357,0.2515764161026007,0.8181818181818182,1.0,0.2857142857142857,433.568
0.0,0.5225225225225225,0.0,0.051470588235294115,0.020057306590257878,0.0,0.0,1.0000000000000002,0.5252990700743871,0.0,0.8181818181818182,1.0,0.5714285714285714,8.92
0.0,0.0,0.0,0.029411764705882353,0.2034383954154728,0.0,0.0,0.11320754716981135,0.6098533345119623,0.2515764161026007,0.8181818181818182,1.0,1.0,957.5775
1.0,0.23809523809523808,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,0.0,0.5252990700743871,0.2515764161026007,0.8181818181818182,1.0,0.2857142857142857,899.136
1.0,0.23809523809523808,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,0.0,0.4162896638657993,0.28571428571428575,0.8181818181818182,1.0,0.2857142857142857,626.352
0.5,1.0,0.0,0.044117647058823525,0.49283667621776506,0.6438848920863309,0.0,0.11320754716981135,0.0,0.5714285714285715,0.8181818181818182,1.0,0.7142857142857142,209.67
0.0,0.23809523809523808,0.0,0.007352941176470588,0.29512893982808025,0.4136690647482013,0.0,0.47169811320754723,1.0,0.42857142857142855,0.8181818181818182,1.0,0.5714285714285714,254.604
0.0,1.0,0.0,0.07352941176470588,0.05730659025787965,0.6438848920863309,0.0,1.0000000000000002,0.26264953503719357,0.0,0.8181818181818182,1.0,0.5714285714285714,40.48
0.0,1.0,0.0,0.07352941176470588,0.05730659025787965,0.6438848920863309,0.0,0.0,0.6098533345119623,0.0,0.8181818181818182,1.0,0.5714285714285714,2154.9
,1.0,0.0,0.0,0.0,0.6438848920863309,0.0,0.11320754716981135,0.5075818319580319,0.42857142857142855,0.8181818181818182,1.0,0.0,673.344
1.0,1.0,0.0,0.007352941176470588,0.2521489971346705,0.9999999999999998,0.0,0.11320754716981135,0.6098533345119623,0.0,0.8181818181818182,1.0,0.2857142857142857,1298.55
0.5,0.5225225225225225,0.0,0.07352941176470588,0.05730659025787965,0.6438848920863309,0.0,0.47169811320754723,0.26264953503719357,0.0,0.8181818181818182,1.0,0.7142857142857142,245.98
0.0,1.0,0.0,0.08088235294117646,0.07736389684813753,0.0,0.0,0.47169811320754723,0.4162896638657993,0.0,0.8181818181818182,1.0,0.5714285714285714,287.94
0.0,1.0,0.0,0.014705882352941175,1.0,0.9999999999999998,0.0,1.0000000000000002,1.0,0.2515764161026007,0.8181818181818182,1.0,0.8571428571428571,43.12
0.0,0.5225225225225225,0.0,0.09558823529411764,0.1002865329512894,0.9999999999999998,0.0,0.11320754716981135,0.6098533345119623,0.7142857142857143,0.8181818181818182,1.0,0.5714285714285714,727.45
,0.0,0.0,0.09558823529411764,0.1002865329512894,0.9999999999999998,0.0,1.0000000000000002,0.4162896638657993,0.28571428571428575,0.8181818181818182,1.0,0.5714285714285714,24.96
0.0,1.0,0.0,0.0,0.4699140401146132,0.4136690647482013,0.0,1.0000000000000002,0.6098533345119623,0.8571428571428571,0.8181818181818182,1.0,0.8571428571428571,139.92
,0.5225225225225225,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,1.0000000000000002,0.4162896638657993,0.0,0.8181818181818182,1.0,1.0,82.26
1.0,1.0,0.0,0.007352941176470588,0.29512893982808025,0.4136690647482013,0.0,1.0000000000000002,0.4162896638657993,0.8571428571428571,0.8181818181818182,1.0,0.42857142857142855,10.476
1.0,1.0,0.0,0.022058823529411763,0.017191977077363894,0.0,0.0,0.11320754716981135,0.5252990700743871,0.0,0.8181818181818182,1.0,0.14285714285714285,1504.52
1.0,1.0,0.0,0.022058823529411763,0.05730659025787965,0.6438848920863309,0.0,0.47169811320754723,0.8325793277315986,0.0,0.8181818181818182,1.0,0.42857142857142855,1628.82
0.0,1.0,0.0,0.14705882352941177,0.1002865329512894,0.0,0.0,0.47169811320754723,0.0,0.28571428571428575,0.8181818181818182,1.0,0.8571428571428571,102.592
1.0,1.0,0.0,0.036764705882352935,1.0,0.9999999999999998,0.0,1.0000000000000002,0.26264953503719357,0.2515764161026007,0.8181818181818182,1.0,0.42857142857142855,9.46
0.0,1.0,0.0,0.022058823529411763,0.2034383954154728,0.0,0.0,1.0000000000000002,0.0,0.28571428571428575,0.8181818181818182,1.0,0.7142857142857142,15.384
1.0,1.0,0.0,0.022058823529411763,0.22063037249283668,0.6438848920863309,0.0,0.47169811320754723,0.26264953503719357,0.42857142857142855,0.8181818181818182,1.0,0.2857142857142857,183.372
,1.0,0.0,0.022058823529411763,0.4699140401146132,0.4136690647482013,0.0,0.47169811320754723,0.6098533345119623,0.42857142857142855,0.8181818181818182,1.0,0.0,2453.43
,1.0,0.0,0.007352941176470588,0.1174785100286533,0.4136690647482013,0.0,1.0000000000000002,0.5075818319580319,0.0,0.8181818181818182,1.0,0.0,17.14
,1.0,0.0,0.15441176470588236,0.4699140401146132,0.4136690647482013,0.0,1.0000000000000002,0.6789391989029928,0.8571428571428571,0.8181818181818182,1.0,0.0,131.376
1.0,0.5225225225225225,0.0,0.8529411764705882,1.0,0.9999999999999998,0.0,0.11320754716981135,0.4162896638657993,0.28571428571428575,0.8181818181818182,1.0,0.2857142857142857,510.24
0.0,0.5225225225225225,0.0,0.0,1.0,0.9999999999999998,0.0,1.0000000000000002,0.5075818319580319,0.0,0.8181818181818182,1.0,0.7142857142857142,22.72
0.0,0.5225225225225225,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,0.11320754716981135,0.0,0.5714285714285715,0.8181818181818182,1.0,0.5714285714285714,142.182
1.0,0.5225225225225225,0.0,1.0,0.49283667621776506,0.6438848920863309,0.0,1.0000000000000002,0.9719187714029215,0.0,0.8181818181818182,1.0,0.2857142857142857,547.3
0.0,0.5225225225225225,0.0,0.07352941176470588,0.1174785100286533,0.0,0.0,0.11320754716981135,0.7373504649628065,0.5714285714285715,0.8181818181818182,1.0,0.7142857142857142,1875.258
0.5,1.0,0.0,0.4558823529411765,0.4699140401146132,0.4136690647482013,0.0,1.0000000000000002,0.26264953503719357,0.8571428571428571,0.8181818181818182,1.0,0.2857142857142857,5.312
0.0,0.23809523809523808,0.0,0.044117647058823525,1.0,0.9999999999999998,0.0,0.0,0.26264953503719357,0.21428571428571427,0.8181818181818182,1.0,0.5714285714285714,120.666
1.0,1.0,0.0,0.0,0.05730659025787965,0.6438848920863309,0.0,0.0,0.0,0.0,0.8181818181818182,1.0,0.42857142857142855,120.98
0.5,0.5225225225225225,0.0,0.014705882352941175,0.017191977077363894,0.0,0.0,0.47169811320754723,0.6789391989029928,0.0,0.8181818181818182,1.0,0.2857142857142857,545.88
0.0,0.5225225225225225,0.0,0.0,0.020057306590257878,0.0,0.0,0.47169811320754723,0.6789391989029928,0.0,0.8181818181818182,1.0,0.5714285714285714,605.34
0.0,1.0,0.0,0.5588235294117647,0.2521489971346705,0.9999999999999998,0.0,1.0000000000000002,0.4162896638657993,0.0,0.8181818181818182,1.0,0.5714285714285714,10.11
0.0,1.0,0.0,0.0,0.12320916905444126,0.9999999999999998,0.0,0.47169811320754723,0.6098533345119623,0.28571428571428575,0.8181818181818182,1.0,0.5714285714285714,307.92
0.0,0.5225225225225225,0.0,0.044117647058823525,0.05730659025787965,0.6438848920863309,0.0,1.0000000000000002,0.5252990700743871,0.0,0.8181818181818182,1.0,0.5714285714285714,56.56
0.5,0.5225225225225225,0.0,0.5882352941176471,1.0,0.9999999999999998,0.0,1.0000000000000002,0.5075818319580319,0.0,0.8181818181818182,1.0,0.7142857142857142,30.56
0.5,0.5225225225225225,0.0,0.5882352941176471,1.0,0.9999999999999998,0.0,0.11320754716981135,0.26264953503719357,0.28571428571428575,0.8181818181818182,1.0,0.7142857142857142,24.368
0.0,1.0,0.0,0.411764705882353,0.29512893982808025,0.4136690647482013,0.0,0.11320754716981135,0.0,0.7142857142857143,0.8181818181818182,1.0,0.5714285714285714,91.275
0.0,1.0,0.0,0.0,0.4699140401146132,0.4136690647482013,0.0,0.0,0.4162896638657993,0.4571428571428572,0.8181818181818182,1.0,0.7142857142857142,328.3992
1.0,1.0,0.0,0.0,0.045845272206303724,0.9999999999999998,0.0,1.0000000000000002,0.0,0.2515764161026007,0.8181818181818182,1.0,0.2857142857142857,11.032
0.0,1.0,0.0,0.0,0.1174785100286533,0.4136690647482013,0.0,1.0000000000000002,0.9086181061280522,0.0,0.8181818181818182,1.0,0.5714285714285714,157.74
1.0,0.23809523809523808,0.0,0.058823529411764705,0.1174785100286533,0.0,0.0,1.0000000000000002,0.26264953503719357,0.28571428571428575,0.8181818181818182,1.0,0.42857142857142855,11.808
1.0,0.23809523809523808,0.0,0.058823529411764705,0.1174785100286533,0.0,0.0,1.0000000000000002,0.0,0.28571428571428575,0.8181818181818182,1.0,0.42857142857142855,9.656
1.0,0.0,0.0,0.058823529411764705,0.1174785100286533,0.0,0.0,0.11320754716981135,0.7373504649628065,0.5714285714285715,0.8181818181818182,1.0,0.42857142857142855,2314.116
1.0,0.23809523809523808,0.0,0.058823529411764705,0.1174785100286533,0.0,0.0,1.0000000000000002,0.26264953503719357,0.28571428571428575,0.8181818181818182,1.0,0.42857142857142855,19.76
0.5,0.5225225225225225,0.0,0.014705882352941175,0.017191977077363894,0.0,0.0,1.0000000000000002,0.26264953503719357,0.0,0.8181818181818182,1.0,0.5714285714285714,10.16
0.0,1.0,0.0,0.1323529411764706,0.045845272206303724,0.9999999999999998,0.0,0.0,0.6789391989029928,1.0,0.8181818181818182,1.0,0.8571428571428571,217.764
0.0,1.0,0.0,0.5882352941176471,1.0,0.9999999999999998,0.0,1.0000000000000002,0.26264953503719357,0.0,0.8181818181818182,1.0,0.5714285714285714,17.46
1.0,0.5225225225225225,0.0,0.058823529411764705,0.1174785100286533,0.0,0.0,0.11320754716981135,0.4162896638657993,0.5714285714285715,0.8181818181818182,1.0,0.42857142857142855,328.59
0.0,0.0,0.0,0.5882352941176471,1.0,0.9999999999999998,0.0,1.0000000000000002,0.6789391989029928,0.0,0.8181818181818182,1.0,0.5714285714285714,16.02
0.0,1.0,0.0,0.8529411764705882,1.0,0.9999999999999998,0.0,1.0000000000000002,0.7373504649628065,0.0,0.8181818181818182,1.0,0.5714285714285714,74.76
0.0,0.0,0.0,0.8529411764705882,1.0,0.9999999999999998,0.0,0.11320754716981135,0.4162896638657993,0.28571428571428575,0.8181818181818182,1.0,0.5714285714285714,364.776
0.5,1.0,0.0,0.4558823529411765,0.4699140401146132,0.4136690647482013,0.0,0.47169811320754723,0.0,0.42857142857142855,0.8181818181818182,1.0,0.5714285714285714,56.686
0.0,0.23809523809523808,0.0,0.051470588235294115,0.12034383954154727,0.0,0.0,1.0000000000000002,0.6098533345119623,0.0,0.8181818181818182,1.0,0.8571428571428571,61.1
0.0,0.5225225225225225,0.0,0.007352941176470588,1.0,0.9999999999999998,0.0,0.47169811320754723,0.5252990700743871,0.28571428571428575,0.8181818181818182,1.0,0.7142857142857142,387.136
0.0,0.5225225225225225,0.0,0.007352941176470588,0.22063037249283668,0.6438848920863309,0.0,0.11320754716981135,0.26264953503719357,0.5714285714285715,0.8181818181818182,1.0,0.5714285714285714,284.364
,1.0,0.0,0.14705882352941177,0.2034383954154728,0.0,0.0,1.0000000000000002,0.5252990700743871,0.28571428571428575,0.8181818181818182,1.0,0.0,43.936
